class_name,support,predicted,precision,recall,f1
Cut cardboard :: cardboard | desk | pen | ruler | utility knife,55,0,0.0,0.0,0.0
Cut cardboard :: cardboard | hand | utility knife,6,0,0.0,0.0,0.0
Cut cardboard :: cardboard | phone | utility knife,13,0,0.0,0.0,0.0
Cut cardboard :: cardboard | phone | utility knife | water bottle,2,0,0.0,0.0,0.0
Cut cardboard :: cardboard | smartphone | utility knife,6,2,0.0,0.0,0.0
Cut cardboard :: cardboard | table | utility knife,12,5,0.4,0.16666666666666666,0.23529411764705882
Cut cardboard :: cardboard | table | utility knife | water bottle,2,0,0.0,0.0,0.0
Cut cardboard :: cardboard | utility knife,39,0,0.0,0.0,0.0
Cut cardboard :: cardboard | utility knife | water bottle,13,0,0.0,0.0,0.0
Cut cardboard piece :: cardboard piece | cardboard strip | scissors,1,0,0.0,0.0,0.0
Cut cardboard piece :: cardboard piece | scissors,4,0,0.0,0.0,0.0
Cut cardboard piece :: cardboard pile | cardboard strip | scissors,6,0,0.0,0.0,0.0
Cut cardboard piece :: cardboard strip | scissors,29,0,0.0,0.0,0.0
Entering the VR training room :: doorway | person | table,11,0,0.0,0.0,0.0
Entering the VR training room :: doorway | person | table | vr headset,3,0,0.0,0.0,0.0
Entering the VR training room :: person | table | vr headset,6,0,0.0,0.0,0.0
Expand paper lantern :: adhesive tape roll | cardboard box | red paper lantern,21,0,0.0,0.0,0.0
Extract wire hangers from box :: box of hangers | wire hangers,4,0,0.0,0.0,0.0
Extract wire hangers from box :: cardboard box | wire hangers,11,3,0.0,0.0,0.0
Extract wire hangers from box :: wire hangers,6,0,0.0,0.0,0.0
Fold paper lantern :: red paper honeycomb lantern,15,0,0.0,0.0,0.0
Fold plastic strip :: container with tools | purple plastic strip | water bottle | white table,23,0,0.0,0.0,0.0
Fold plastic strip :: container | container with tools | plastic bottle | plastic strip | purple plastic strip | water bottle | white table,2,0,0.0,0.0,0.0
Fold plastic strip :: container | hands | plastic strip | scissors | storage bin | water bottle,1,0,0.0,0.0,0.0
Fold plastic strip :: container | hands | plastic strip | water bottle,1,0,0.0,0.0,0.0
Fold plastic strip :: container | plastic bottle | plastic strip,10,0,0.0,0.0,0.0
Fold plastic strip :: container | plastic bottle | plastic strip | scissors | storage bin | water bottle,1,0,0.0,0.0,0.0
Fold plastic strip :: craft supply box | hands | plastic strip | water bottle,1,0,0.0,0.0,0.0
Fold plastic strip :: craft supply box | plastic strip | water bottle,6,0,0.0,0.0,0.0
Fold plastic strip :: hands | plastic strip,3,0,0.0,0.0,0.0
Fold plastic strip :: plastic strip | scissors | storage bin | water bottle,9,0,0.0,0.0,0.0
Gather star beads :: cardboard squares | mobile phone | paper | pen | power bank | star beads,13,0,0.0,0.0,0.0
Gesturing :: cardboard pieces | marker | pencil case | ruler | scissors,4,0,0.0,0.0,0.0
Grasp cleaning bottle :: bowls | chopping board | cleaning bottle | cleaning fluid bottle | plastic bowls,1,0,0.0,0.0,0.0
Grasp cleaning bottle :: bowls | chopping board | cleaning fluid bottle,10,0,0.0,0.0,0.0
Grasp lantern :: cardboard box | red paper honeycomb lantern,1,0,0.0,0.0,0.0
Grasp lantern :: red paper honeycomb lantern,14,0,0.0,0.0,0.0
Grasp lantern component :: cardboard box | paper lantern,4,0,0.0,0.0,0.0
Grasp lantern component :: cardboard box | paper lantern | tape,7,0,0.0,0.0,0.0
Grasp lantern component :: paper lantern,3,0,0.0,0.0,0.0
Grasping cleaning cloth :: cleaning cloth,1,0,0.0,0.0,0.0
Grasping cleaning cloth :: cleaning cloth | countertop,10,0,0.0,0.0,0.0
Greeting/acknowledging participants :: chair | person | table,4,0,0.0,0.0,0.0
Greeting/acknowledging participants :: chair | person | table | vr headset,2,0,0.0,0.0,0.0
Greeting/acknowledging participants :: person | table | vr headset,20,0,0.0,0.0,0.0
Handle paper lantern component :: cardboard box | paper lantern component | plastic bag | red paper lantern,14,0,0.0,0.0,0.0
Hold and bend plastic strip :: bottle | purple plastic strip | stationery box,23,0,0.0,0.0,0.0
Hold and manipulate paper strip :: beads | mobile phone | paper strip | power bank | smartphone | yellow paper strip,1,0,0.0,0.0,0.0
Hold and manipulate paper strip :: beads | mobile phone | power bank | yellow paper strip,22,0,0.0,0.0,0.0
Hold and manipulate paper strip :: beads | paper strip | power bank | smartphone,1,0,0.0,0.0,0.0
Hold beads :: paper | pen | power bank | smartphone | star-shaped beads,16,0,0.0,0.0,0.0
Hold beads :: paper | pen | smartphone | star-shaped beads,1,0,0.0,0.0,0.0
Hold beads :: paper | pen | star-shaped beads,2,0,0.0,0.0,0.0
Hold canned food :: box of cans | can of soup | shelf,18,0,0.0,0.0,0.0
Hold cardboard piece :: cardboard pieces | marker | pencil case | ruler | scissors,16,0,0.0,0.0,0.0
Hold container lid :: dustpan | red plastic container lid,10,0,0.0,0.0,0.0
Hold container lid :: red plastic container lid,7,0,0.0,0.0,0.0
Hold earbud case :: box of products | earbud case | shelf,2,0,0.0,0.0,0.0
Hold paper lantern :: red paper lantern | sofa,14,0,0.0,0.0,0.0
Hold smartphone :: bowl | food container | kettle | kitchen counter | sink | smartphone,1,0,0.0,0.0,0.0
Hold smartphone :: kettle | kitchen counter | sink | smartphone,16,0,0.0,0.0,0.0
Hold smartphone :: quilling paper strips | small blue beads | smartphone,27,0,0.0,0.0,0.0
Identify next cardboard piece :: cardboard pieces | marker,19,0,0.0,0.0,0.0
Inspect shelf condition :: cardboard boxes | shelf,1,0,0.0,0.0,0.0
Inspect shelf condition :: cardboard boxes | shelf | shelves | watch,1,0,0.0,0.0,0.0
Inspect shelf condition :: colleague | shelf,11,0,0.0,0.0,0.0
Inspect shelf condition :: shelf,8,0,0.0,0.0,0.0
Interact with smartphone :: beads | smartphone | yellow paper strip,8,0,0.0,0.0,0.0
Interact with smartphone :: cans | cereal box | shelf | smartphone,2,0,0.0,0.0,0.0
Interact with smartphone :: cans | shelf | smartphone,13,0,0.0,0.0,0.0
Interact with smartphone :: cereal box | shelf | smartphone,1,0,0.0,0.0,0.0
Lift pot lid :: pot | pot lid,8,0,0.0,0.0,0.0
Manipulate adhesive strip :: adhesive strip | paper cone pieces | paper sheets | puzzle box | smartphone | water bottle,1,0,0.0,0.0,0.0
Manipulate adhesive strip :: adhesive strip | paper cone pieces | puzzle box | smartphone | water bottle,5,0,0.0,0.0,0.0
Manipulate adhesive strip :: adhesive strip | paper sheets | puzzle box | smartphone | water bottle,37,0,0.0,0.0,0.0
Manipulate adhesive strip :: adhesive strip | puzzle box | smartphone | water bottle,1,0,0.0,0.0,0.0
Manipulate bead :: bead piles | container | paper strips | yellow bead,17,0,0.0,0.0,0.0
Manipulate bead :: bead | bead piles | container | paper strips | pen holder | table | yellow bead,1,0,0.0,0.0,0.0
Manipulate bead :: bead | bead piles | pen holder | table,2,0,0.0,0.0,0.0
Manipulate bead :: bead | bead piles | table,3,0,0.0,0.0,0.0
Manipulate beads :: blue beads | power bank | smartphone | yellow beads,12,0,0.0,0.0,0.0
Manipulate beads :: blue beads | smartphone | yellow beads,10,0,0.0,0.0,0.0
Manipulate craft paper strips :: blue paper fan | paper strips | scissors | smartphone,6,0,0.0,0.0,0.0
Manipulate craft paper strips :: paper strips | scissors | smartphone,28,0,0.0,0.0,0.0
Manipulate craft piece :: blue fan craft piece | craft pieces | purple craft pieces | scissors | smartphone | yellow craft pieces,2,0,0.0,0.0,0.0
Manipulate craft piece :: blue fan craft piece | purple craft pieces | scissors | smartphone | yellow craft pieces,12,0,0.0,0.0,0.0
Manipulate craft piece :: craft pieces | scissors | smartphone,24,0,0.0,0.0,0.0
Manipulate material :: blue crafting material | hand,16,0,0.0,0.0,0.0
Manipulate paper decoration :: paper cone | paper decoration | smartphone | water bottle,38,0,0.0,0.0,0.0
Manipulate paper decoration :: paper cone | smartphone,6,0,0.0,0.0,0.0
Manipulate paper edge :: hands | paper cone | phone | puzzle box | smartphone | water bottle,2,0,0.0,0.0,0.0
Manipulate paper edge :: hands | paper cone | puzzle box | smartphone | water bottle,27,0,0.0,0.0,0.0
Manipulate paper edge :: paper cone | phone | puzzle box | water bottle,8,0,0.0,0.0,0.0
Manipulate paper strip :: beads | paper strip | pen holder | table | yellow paper strip,1,0,0.0,0.0,0.0
Manipulate paper strip :: container with tools | table | yellow paper strip,7,0,0.0,0.0,0.0
Manipulate paper strip :: craft beads | craft materials | paper strip | purple paper strip | scissors | smartphone,1,0,0.0,0.0,0.0
Manipulate paper strip :: craft beads | paper strip | scissors | smartphone,1,0,0.0,0.0,0.0
Manipulate paper strip :: craft materials | purple paper strip | scissors | smartphone,33,0,0.0,0.0,0.0
Manipulate paper strip :: jigsaw puzzle box | paper cone | paper strip | phone | puzzle box | smartphone | water bottle,2,0,0.0,0.0,0.0
Manipulate paper strip :: jigsaw puzzle box | paper strip | phone | puzzle box | smartphone | water bottle,1,0,0.0,0.0,0.0
Manipulate paper strip :: jigsaw puzzle box | paper strip | phone | water bottle,13,0,0.0,0.0,0.0
Manipulate paper strip :: paper cone | paper strip | puzzle box | smartphone | water bottle,27,0,0.0,0.0,0.0
Manipulate paper strip :: paper strip | puzzle box | smartphone | water bottle,1,0,0.0,0.0,0.0
Manipulate paper strip :: paper strip | scissors | smartphone | table,5,0,0.0,0.0,0.0
Manipulate paper strip :: paper strip | table,1,0,0.0,0.0,0.0
Manipulate paper strip :: purple paper strip | quilling paper pile | smartphone,27,0,0.0,0.0,0.0
Manipulate paper strip :: purple paper strip | quilling paper pile | smartphone | table,1,0,0.0,0.0,0.0
Manipulate paper strip :: purple paper strip | smartphone | table,4,0,0.0,0.0,0.0
Manipulate paper strip :: yellow paper strip,15,0,0.0,0.0,0.0
Manipulate plastic strip :: plastic strip | storage bin | water bottle,9,0,0.0,0.0,0.0
Manipulate plastic strip :: purple plastic strip | storage bin | water bottle,28,0,0.0,0.0,0.0
Manipulate plastic strips :: desk | plastic strips | water bottle,28,0,0.0,0.0,0.0
Manipulate puzzle piece :: jigsaw puzzle | puzzle box | puzzle piece,5,0,0.0,0.0,0.0
Manipulate puzzle piece :: jigsaw puzzle | puzzle piece,27,0,0.0,0.0,0.0
Manipulate puzzle pieces :: jigsaw puzzle | puzzle box,7,0,0.0,0.0,0.0
Manipulate puzzle pieces :: jigsaw puzzle | puzzle box | puzzle mat | puzzle pieces,1,0,0.0,0.0,0.0
Manipulate puzzle pieces :: puzzle box | puzzle mat | puzzle pieces,17,0,0.0,0.0,0.0
Manipulate puzzle pieces :: puzzle mat | puzzle pieces,10,0,0.0,0.0,0.0
Manipulate yellow strip :: beads | cell phone | pen | yellow paper strip | yellow strip,1,0,0.0,0.0,0.0
Manipulate yellow strip :: beads | cell phone | pen | yellow strip,17,0,0.0,0.0,0.0
Manipulate yellow strip :: beads | yellow paper strip,2,0,0.0,0.0,0.0
Manipulate yellow strip :: yellow paper strip,3,0,0.0,0.0,0.0
Manipulating paper strips :: beads | blue paper strip | yellow paper strip,12,0,0.0,0.0,0.0
Manipulating paper strips :: beads | cup | smartphone | yellow paper strip,1,0,0.0,0.0,0.0
Manipulating paper strips :: blue paper strip | yellow paper strip,5,0,0.0,0.0,0.0
Manipulating paper strips :: yellow paper strip,4,0,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | cardboard pieces | marker | metal ruler | pencil case | ruler | scissors,1,0,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | cardboard stack | marker,3,0,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | cardboard stack | marker | pencil case | ruler | scissors,3,0,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | marker,26,0,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | marker | pencil case | ruler | scissors,13,0,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | marker | pouch,7,0,0.0,0.0,0.0
Mark cardboard piece :: cardboard pieces | marker,3,0,0.0,0.0,0.0
Mark cardboard piece :: cardboard pieces | marker | metal ruler | scissors,4,0,0.0,0.0,0.0
Mark cardboard piece :: cardboard pile | cardboard strip | marker | ruler,4,0,0.0,0.0,0.0
Marking cardboard piece :: cardboard pieces | marker | ruler,9,0,0.0,0.0,0.0
Marking cardboard piece :: cardboard pieces | marker | ruler | scissors,21,0,0.0,0.0,0.0
Move dustpan to side :: dustpan,11,0,0.0,0.0,0.0
Move hand away :: canned food | retail shelf,4,0,0.0,0.0,0.0
Move hand away from shelf :: canned food | cardboard box | store shelf,4,0,0.0,0.0,0.0
Move marker and adjust hand :: cardboard pieces | marker,15,0,0.0,0.0,0.0
Move phone :: cardboard | smartphone | utility knife,39,0,0.0,0.0,0.0
Move pot :: blue bowl | faucet | green basket | pot | red bowl | sink | towel,3,0,0.0,0.0,0.0
Move pot :: blue bowl | green basket | pot | red bowl | towel,1,0,0.0,0.0,0.0
Move pot :: faucet | pot | sink,4,0,0.0,0.0,0.0
Move smartphone :: craft beads | paper strips | smartphone,23,0,0.0,0.0,0.0
Move through aisle :: aisle floor | display hooks | employees | metal shelving units | stocking containers,1,0,0.0,0.0,0.0
Move through aisle :: aisle floor | display hooks | metal shelving units,14,0,0.0,0.0,0.0
Move through the training room :: chairs | fire extinguisher | people | slippers | tables | vr headsets,3,0,0.0,0.0,0.0
Move through the training room :: chairs | fire extinguisher | tables | vr headsets,11,0,0.0,0.0,0.0
Move through the training room :: fire extinguisher | people | slippers | tables | vr headsets,8,0,0.0,0.0,0.0
Move to shelf :: cardboard box | colleague | empty shelf | shelves,3,0,0.0,0.0,0.0
Move to shelf :: cardboard box | colleague | shelves,4,0,0.0,0.0,0.0
Move to shelf :: empty shelf,2,0,0.0,0.0,0.0
Move towards kitchen area :: cloth | sink,12,0,0.0,0.0,0.0
Move towards the stove :: blue bowl | countertop | faucet | floor | metal container | red bowl | sink,2,0,0.0,0.0,0.0
Move towards the stove :: blue bowl | faucet | kettle | metal container | red bowl | sink,5,0,0.0,0.0,0.0
Move towards the stove :: blue bowl | faucet | metal container | red bowl | sink,4,0,0.0,0.0,0.0
Move towards the stove :: faucet | kettle | sink,1,0,0.0,0.0,0.0
Observe and pause :: cardboard pieces | marker | pencil case | ruler | scissors,4,0,0.0,0.0,0.0
Observe and walk through store :: cardboard box | colleague | inventory boxes | shelves,2,0,0.0,0.0,0.0
Observe and walk through store :: cardboard box | colleague | shelves,4,0,0.0,0.0,0.0
Observe and walk through store :: colleague | inventory boxes | shelves,12,0,0.0,0.0,0.0
Observe colleague and workspace :: cardboard box | colleague | price tag | shelves | watch,3,0,0.0,0.0,0.0
Observe colleague and workspace :: cardboard box | colleague | shelves | watch,2,0,0.0,0.0,0.0
Observe colleague and workspace :: price tag | shelves | watch,4,0,0.0,0.0,0.0
Observe puzzle progress :: hand | jigsaw puzzle,26,0,0.0,0.0,0.0
Observe puzzle progress :: hand | jigsaw puzzle | puzzle box,1,0,0.0,0.0,0.0
Observe workspace :: cardboard boxes | colleague | shelving unit,12,0,0.0,0.0,0.0
Open earbud case :: earbud case,9,0,0.0,0.0,0.0
Open folded paper lantern :: cardboard box | red pleated paper lantern,13,0,0.0,0.0,0.0
Open folded paper lantern :: red pleated paper lantern,3,0,0.0,0.0,0.0
Open paper lantern :: cardboard storage box | red paper honeycomb lantern,10,0,0.0,0.0,0.0
Open paper lantern :: red paper honeycomb lantern,9,0,0.0,0.0,0.0
Open paper lantern :: red paper lantern,8,0,0.0,0.0,0.0
Open paper lantern component :: paper lantern component,15,0,0.0,0.0,0.0
Open stove pot lid :: blue bowl | cloth | faucet | pot | pot lid | red bowl | sink | soap dispenser | stove | white bowl,1,0,0.0,0.0,0.0
Open stove pot lid :: blue bowl | cloth | faucet | red bowl | sink | soap dispenser | white bowl,10,0,0.0,0.0,0.0
Open stove pot lid :: pot | pot lid | stove,6,0,0.0,0.0,0.0
Operate smartphone :: craft paper strips | folded paper fan | paper scraps | scissors | smartphone | table,2,0,0.0,0.0,0.0
Operate smartphone :: craft paper strips | folded paper fan | smartphone,18,0,0.0,0.0,0.0
Operate smartphone :: paper scraps | scissors | smartphone | table,13,0,0.0,0.0,0.0
Organize cardboard pieces :: cardboard pieces | marker | pencil case | ruler | scissors,21,0,0.0,0.0,0.0
Pick up button :: buttons | hand | table,9,0,0.0,0.0,0.0
Pick up button :: buttons | table,11,0,0.0,0.0,0.0
Pick up can :: canned food | cardboard box,12,0,0.0,0.0,0.0
Pick up canned food :: canned food,2,0,0.0,0.0,0.0
Pick up canned food :: canned food | cardboard box,7,2,0.0,0.0,0.0
Pick up canned food :: canned food | plastic crate,5,0,0.0,0.0,0.0
Pick up dustpan :: dustpan | smartphone,13,0,0.0,0.0,0.0
Pick up items from the shopping bag :: cardboard boxes | red shopping bag | retail shelf,15,0,0.0,0.0,0.0
Pick up items from the shopping bag :: red shopping bag | retail shelf,2,0,0.0,0.0,0.0
Pick up new cardboard piece :: cardboard piece | marker,21,0,0.0,0.0,0.0
Pick up new cardboard piece :: cardboard piece | marker | pencil case | ruler | scissors,1,0,0.0,0.0,0.0
Pick up packaged paper lantern component :: cardboard box | packaged paper lantern component,13,0,0.0,0.0,0.0
Pick up pen :: paper | pen | star beads,14,0,0.0,0.0,0.0
Pick up puzzle piece :: jigsaw puzzle | puzzle piece,18,0,0.0,0.0,0.0
Pick up puzzle piece :: jigsaw puzzle | puzzle piece | puzzle pieces,1,0,0.0,0.0,0.0
Pick up puzzle piece :: jigsaw puzzle | puzzle pieces,3,0,0.0,0.0,0.0
Pick up puzzle piece :: puzzle piece,2,0,0.0,0.0,0.0
Pick up small piece of material :: blue crafting material | hand,10,0,0.0,0.0,0.0
Pick up smartphone :: cans | shelf | smartphone,9,0,0.0,0.0,0.0
Pick up star bead :: cardboard squares | mobile phone | paper | pen | power bank | star beads,14,0,0.0,0.0,0.0
Pick up utility knife :: cardboard | utility knife,18,0,0.0,0.0,0.0
Picking up bottle :: bottle,10,0,0.0,0.0,0.0
Picking up crafting material :: beads | papers | pen | smartphone | table | yellow strip,3,0,0.0,0.0,0.0
Picking up crafting material :: beads | papers | pen | table,4,0,0.0,0.0,0.0
Picking up crafting material :: beads | smartphone | table | yellow strip,6,0,0.0,0.0,0.0
Place and count bead :: marker | paper | pen | star beads | star-shaped beads,1,0,0.0,0.0,0.0
Place and count bead :: marker | paper | star-shaped beads,2,0,0.0,0.0,0.0
Place and count bead :: paper | pen | star beads,16,0,0.0,0.0,0.0
Place another canned food on shelf :: box | canned food,4,0,0.0,0.0,0.0
Place another canned food on shelf :: box | canned food | retail shelf,3,0,0.0,0.0,0.0
Place another canned food on shelf :: canned food | retail shelf,2,0,0.0,0.0,0.0
Place button :: buttons | hand | smartphone | table,21,0,0.0,0.0,0.0
Place button :: buttons | hand | table,4,0,0.0,0.0,0.0
Place can on shelf :: canned food | retail shelf,16,0,0.0,0.0,0.0
Place canned food on shelf :: box | canned food | retail shelf,1,0,0.0,0.0,0.0
Place canned food on shelf :: box | canned food | store shelf,3,0,0.0,0.0,0.0
Place canned food on shelf :: can of vegetables | cardboard boxes | store shelf,16,0,0.0,0.0,0.0
Place canned food on shelf :: canned food | cardboard box | retail shelf,16,0,0.0,0.0,0.0
Place canned food on shelf :: canned food | cardboard box | store shelf,1,0,0.0,0.0,0.0
Place canned food on shelf :: canned food | retail shelf,2,0,0.0,0.0,0.0
Place canned food on shelf :: canned food | store shelf,5,0,0.0,0.0,0.0
Place cloth on floor :: cloth,4,0,0.0,0.0,0.0
Place cloth on floor :: cloth | yellow circular object,3,0,0.0,0.0,0.0
Place cloth on floor :: yellow circular object,1,0,0.0,0.0,0.0
Place hand on table :: craft beads | paper strips | smartphone,26,0,0.0,0.0,0.0
Place item on shelf :: packaged goods | retail shelf,6,0,0.0,0.0,0.0
Place item on shelf :: shelf | stationery package,11,0,0.0,0.0,0.0
Place item on shelf :: stationery package,4,0,0.0,0.0,0.0
Place items on the shelf :: packaged items | retail shelf,12,0,0.0,0.0,0.0
Place items on the shelf :: packaged items | retail shelf | shopping bag | stationery package,2,0,0.0,0.0,0.0
Place lid back :: pot | pot lid,7,1,0.0,0.0,0.0
Place marked piece down :: cardboard piece | cardboard stack | marker,7,0,0.0,0.0,0.0
Place marked piece down :: cardboard piece | marker,11,0,0.0,0.0,0.0
Place marked piece down :: cardboard piece | marker | pencil case | ruler | scissors,5,0,0.0,0.0,0.0
Place marked piece down :: cardboard pieces | marker,2,0,0.0,0.0,0.0
Place material :: bead design | blue crafting material | hand,14,0,0.0,0.0,0.0
Place phone down :: beads | pencil holder | smartphone | yellow paper strip,9,0,0.0,0.0,0.0
Place piece into puzzle :: jigsaw puzzle | puzzle piece,22,0,0.0,0.0,0.0
Place puzzle piece :: puzzle board | puzzle piece,26,0,0.0,0.0,0.0
Place smartphone down :: beads | charging bank | power bank | quilling paper strips | small paper stars | smartphone,2,0,0.0,0.0,0.0
Place smartphone down :: beads | charging bank | smartphone,7,0,0.0,0.0,0.0
Place smartphone down :: power bank | quilling paper strips | small paper stars | smartphone,12,0,0.0,0.0,0.0
Place smartphone down :: quilling paper strips | small paper stars | smartphone,4,0,0.0,0.0,0.0
Place smartphone on stand :: saucepan | smartphone | smartphone stand | yellow jacket,7,0,0.0,0.0,0.0
Place towel :: faucet | metal pot | pot | sink | towel,1,0,0.0,0.0,0.0
Place towel :: faucet | metal pot | sink | towel,1,0,0.0,0.0,0.0
Place towel :: pot | towel,9,0,0.0,0.0,0.0
Placing paper strip :: adhesive strip | paper cone | phone,19,0,0.0,0.0,0.0
Placing paper strip :: adhesive strip | paper cone | phone | puzzle box | water bottle,3,0,0.0,0.0,0.0
Placing paper strip :: paper cone | paper strip | phone | puzzle box | water bottle,15,0,0.0,0.0,0.0
Placing paper strip :: paper cone | phone,1,0,0.0,0.0,0.0
Placing paper strip :: paper cone | phone | puzzle box | water bottle,4,0,0.0,0.0,0.0
Preparing to craft :: beads | chairs | papers | pen | table,3,0,0.0,0.0,0.0
Preparing to craft :: beads | chairs | table,4,0,0.0,0.0,0.0
Preparing to craft :: beads | papers | pen | table,5,0,0.0,0.0,0.0
Put down smartphone :: paper quilling strips | power bank | smartphone | star beads,2,0,0.0,0.0,0.0
Put down smartphone :: paper quilling strips | smartphone | star beads,5,0,0.0,0.0,0.0
Put down smartphone :: paper stars | paper strips | power bank | smartphone,3,0,0.0,0.0,0.0
Put down smartphone :: paper stars | paper strips | smartphone,4,0,0.0,0.0,0.0
Put down smartphone :: power bank | smartphone,12,0,0.0,0.0,0.0
Reach for another item :: item | packaged item | shelf,1,0,0.0,0.0,0.0
Reach for another item :: item | shelf,16,0,0.0,0.0,0.0
Reach for another item :: packaged item | shelf,1,0,0.0,0.0,0.0
Reach for cleaning supplies :: bowls | chopping board | cleaning fluid bottle,13,0,0.0,0.0,0.0
Reach for craft items :: smartphone | star-shaped craft items | table,24,0,0.0,0.0,0.0
Reach for next can :: can of vegetables | cardboard boxes | store shelf,14,0,0.0,0.0,0.0
Reach for next can :: canned food | cardboard box,10,0,0.0,0.0,0.0
Reach for next can :: canned food | cardboard box | retail shelf,1,0,0.0,0.0,0.0
Reach for next canned food :: box | canned food,1,0,0.0,0.0,0.0
Reach for next canned food :: box | canned food | retail shelf,11,0,0.0,0.0,0.0
Reach for next item :: multi-colored product pack | packaged item | shelf | store shelf,1,0,0.0,0.0,0.0
Reach for next item :: multi-colored product pack | person | store shelf,1,0,0.0,0.0,0.0
Reach for next item :: packaged item | shelf,12,0,0.0,0.0,0.0
Reach for puzzle piece :: puzzle board | puzzle box | puzzle pieces,11,0,0.0,0.0,0.0
Reach for wire hangers :: cardboard box | wire hangers,12,3,0.6666666666666666,0.16666666666666666,0.26666666666666666
Reach into box :: box of cans,14,0,0.0,0.0,0.0
Record count :: paper | pen | smartphone | star-shaped beads,5,0,0.0,0.0,0.0
