class_name,support,predicted,precision,recall,f1
Manipulate paper edge :: hands | paper cone | puzzle box | smartphone | water bottle,8,0,0.0,0.0,0.0
Manipulate paper strip :: container with tools | table | yellow paper strip,2,0,0.0,0.0,0.0
Manipulate paper strip :: craft materials | purple paper strip | scissors | smartphone,7,0,0.0,0.0,0.0
Manipulate paper strip :: paper cone | paper strip | puzzle box | smartphone | water bottle,2,0,0.0,0.0,0.0
Manipulate paper strip :: purple paper strip | quilling paper pile | smartphone,3,0,0.0,0.0,0.0
Manipulate plastic strip :: purple plastic strip | storage bin | water bottle,6,0,0.0,0.0,0.0
Manipulate plastic strips :: desk | plastic strips | water bottle,7,0,0.0,0.0,0.0
Manipulate puzzle pieces :: puzzle box | puzzle mat | puzzle pieces,6,0,0.0,0.0,0.0
Manipulate yellow strip :: beads | cell phone | pen | yellow strip,2,0,0.0,0.0,0.0
Manipulating paper strips :: beads | blue paper strip | yellow paper strip,1,0,0.0,0.0,0.0
Marking cardboard piece :: cardboard pieces | marker | ruler | scissors,3,0,0.0,0.0,0.0
Move dustpan to side :: dustpan,1,2,0.0,0.0,0.0
Move marker and adjust hand :: cardboard pieces | marker,3,0,0.0,0.0,0.0
Move phone :: cardboard | smartphone | utility knife,13,0,0.0,0.0,0.0
Move pot :: faucet | pot | sink,1,0,0.0,0.0,0.0
Move smartphone :: craft beads | paper strips | smartphone,3,2,0.5,0.3333333333333333,0.4
Observe and pause :: cardboard pieces | marker | pencil case | ruler | scissors,2,0,0.0,0.0,0.0
Open earbud case :: earbud case,3,0,0.0,0.0,0.0
Open folded paper lantern :: cardboard box | red pleated paper lantern,4,0,0.0,0.0,0.0
Open paper lantern component :: paper lantern component,1,0,0.0,0.0,0.0
Open stove pot lid :: blue bowl | cloth | faucet | red bowl | sink | soap dispenser | white bowl,2,0,0.0,0.0,0.0
Operate smartphone :: craft paper strips | folded paper fan | paper scraps | scissors | smartphone | table,1,0,0.0,0.0,0.0
Operate smartphone :: craft paper strips | folded paper fan | smartphone,7,1,0.0,0.0,0.0
Operate smartphone :: paper scraps | scissors | smartphone | table,2,0,0.0,0.0,0.0
Organize cardboard pieces :: cardboard pieces | marker | pencil case | ruler | scissors,5,0,0.0,0.0,0.0
Pick up button :: buttons | table,3,0,0.0,0.0,0.0
Pick up items from the shopping bag :: cardboard boxes | red shopping bag | retail shelf,3,3,0.0,0.0,0.0
Pick up new cardboard piece :: cardboard piece | marker,2,0,0.0,0.0,0.0
Pick up packaged paper lantern component :: cardboard box | packaged paper lantern component,1,0,0.0,0.0,0.0
Pick up smartphone :: cans | shelf | smartphone,2,0,0.0,0.0,0.0
Pick up star bead :: cardboard squares | mobile phone | paper | pen | power bank | star beads,1,0,0.0,0.0,0.0
Pick up utility knife :: cardboard | utility knife,4,0,0.0,0.0,0.0
Picking up bottle :: bottle,1,0,0.0,0.0,0.0
Picking up crafting material :: beads | smartphone | table | yellow strip,3,0,0.0,0.0,0.0
Place and count bead :: paper | pen | star beads,4,0,0.0,0.0,0.0
Place another canned food on shelf :: box | canned food,2,0,0.0,0.0,0.0
Place button :: buttons | hand | smartphone | table,3,0,0.0,0.0,0.0
Place can on shelf :: canned food | retail shelf,3,0,0.0,0.0,0.0
Place canned food on shelf :: canned food | store shelf,1,0,0.0,0.0,0.0
Place cloth on floor :: cloth,1,0,0.0,0.0,0.0
Place item on shelf :: stationery package,2,0,0.0,0.0,0.0
Place items on the shelf :: packaged items | retail shelf,4,0,0.0,0.0,0.0
Place material :: bead design | blue crafting material | hand,1,0,0.0,0.0,0.0
Place phone down :: beads | pencil holder | smartphone | yellow paper strip,2,0,0.0,0.0,0.0
Place piece into puzzle :: jigsaw puzzle | puzzle piece,4,0,0.0,0.0,0.0
Place puzzle piece :: puzzle board | puzzle piece,3,0,0.0,0.0,0.0
Place smartphone down :: power bank | quilling paper strips | small paper stars | smartphone,1,0,0.0,0.0,0.0
Place smartphone down :: quilling paper strips | small paper stars | smartphone,2,0,0.0,0.0,0.0
Place smartphone on stand :: saucepan | smartphone | smartphone stand | yellow jacket,1,0,0.0,0.0,0.0
Place towel :: pot | towel,1,0,0.0,0.0,0.0
Placing paper strip :: adhesive strip | paper cone | phone,4,2,0.0,0.0,0.0
Put down smartphone :: paper quilling strips | power bank | smartphone | star beads,1,0,0.0,0.0,0.0
Put down smartphone :: paper quilling strips | smartphone | star beads,1,2,0.0,0.0,0.0
Put down smartphone :: power bank | smartphone,1,0,0.0,0.0,0.0
Reach for another item :: item | packaged item | shelf,1,0,0.0,0.0,0.0
Reach for cleaning supplies :: bowls | chopping board | cleaning fluid bottle,3,0,0.0,0.0,0.0
Reach for next canned food :: box | canned food,1,0,0.0,0.0,0.0
Reach for next canned food :: box | canned food | retail shelf,1,0,0.0,0.0,0.0
Reach for next item :: packaged item | shelf,1,0,0.0,0.0,0.0
Reach for puzzle piece :: puzzle board | puzzle box | puzzle pieces,2,0,0.0,0.0,0.0
Reach for wire hangers :: cardboard box | wire hangers,2,0,0.0,0.0,0.0
Reach into box :: box of cans,1,0,0.0,0.0,0.0
Release cardboard piece and gesture :: cardboard piece | cardboard piles | marker | pouch | ruler | scissors,2,0,0.0,0.0,0.0
Release hook :: display hook,1,0,0.0,0.0,0.0
Release lantern :: red paper lantern,2,0,0.0,0.0,0.0
Remove paper lantern part from packaging :: paper lantern component | plastic packaging,1,0,0.0,0.0,0.0
Remove paper lantern part from packaging :: paper lantern | red hand fan,1,0,0.0,0.0,0.0
Remove plastic packaging :: packaging | paper lantern component,1,0,0.0,0.0,0.0
Reposition hand :: cardboard | utility knife,3,0,0.0,0.0,0.0
Resume observation :: cardboard pieces | marker | pencil case | ruler | scissors,2,0,0.0,0.0,0.0
Retrieve canned food from box :: box | canned food,1,0,0.0,0.0,0.0
Retrieve next canned food item :: canned food | cardboard box,2,0,0.0,0.0,0.0
Retrieving more beads :: paper | pen | star beads,2,0,0.0,0.0,0.0
Rinse cloth in sink :: cloth | sink | water faucet,2,0,0.0,0.0,0.0
Scroll smartphone screen :: paper stars | paper strips | smartphone,2,0,0.0,0.0,0.0
Search for puzzle piece :: jigsaw puzzle | puzzle pieces,2,0,0.0,0.0,0.0
Secure paper edges with adhesive :: adhesive strip | paper cone pieces | puzzle box | smartphone | water bottle,3,0,0.0,0.0,0.0
Secure paper edges with adhesive :: adhesive strip | paper cone | paper cone pieces | puzzle box | smartphone | water bottle,1,0,0.0,0.0,0.0
Securing paper structure :: paper cone | paper strip | puzzle box | smartphone | water bottle,4,0,0.0,0.0,0.0
Sort and adjust button line :: buttons | smartphone | table,3,0,0.0,0.0,0.0
Sort and arrange buttons :: buttons | smartphones | soda can | table,1,0,0.0,0.0,0.0
Sort and arrange buttons :: buttons | smartphones | table,2,0,0.0,0.0,0.0
Sort and count beads :: cell phone | paper | pen | star beads,1,0,0.0,0.0,0.0
Sort and count beads :: paper | pen | star beads,2,0,0.0,0.0,0.0
Sort beads and write count :: paper | pen | power bank | smartphone | star-shaped beads,2,0,0.0,0.0,0.0
Sort button :: buttons | cell phone,3,0,0.0,0.0,0.0
Sort craft items :: star-shaped craft items | table,4,2,0.0,0.0,0.0
Sort puzzle pieces :: jigsaw puzzle pieces | table,2,0,0.0,0.0,0.0
Sort star-shaped beads :: marker | mobile phone | paper | power bank | star-shaped beads,1,0,0.0,0.0,0.0
Stir contents :: cooking utensil | pot,1,0,0.0,0.0,0.0
Use smartphone :: buttons | chair | smartphone | table,1,0,0.0,0.0,0.0
Use smartphone :: buttons | smartphone | table,2,0,0.0,0.0,0.0
Use smartphone :: charging cable | paper strips | power bank | smartphone | star-shaped paper crafts,5,0,0.0,0.0,0.0
Walk towards shelves :: cardboard boxes | red bin | shelving unit,4,0,0.0,0.0,0.0
Walking towards door :: door | dustpan,1,0,0.0,0.0,0.0
Write count on paper :: marker | mobile phone | paper | power bank | star-shaped beads,1,0,0.0,0.0,0.0
