class_name,support,predicted,precision,recall,f1
Manipulate adhesive strip :: adhesive strip | paper sheets | puzzle box | smartphone | water bottle,5,0,0.0,0.0,0.0
Manipulate bead :: bead piles | container | paper strips | yellow bead,2,0,0.0,0.0,0.0
Manipulate beads :: blue beads | power bank | smartphone | yellow beads,2,0,0.0,0.0,0.0
Manipulate craft paper strips :: paper strips | scissors | smartphone,4,0,0.0,0.0,0.0
Manipulate craft piece :: craft pieces | scissors | smartphone,4,0,0.0,0.0,0.0
Manipulate material :: blue crafting material | hand,2,0,0.0,0.0,0.0
Manipulate paper decoration :: paper cone | paper decoration | smartphone | water bottle,5,0,0.0,0.0,0.0
Manipulate paper edge :: hands | paper cone | puzzle box | smartphone | water bottle,5,0,0.0,0.0,0.0
Manipulate paper strip :: container with tools | table | yellow paper strip,2,0,0.0,0.0,0.0
Manipulate paper strip :: craft materials | purple paper strip | scissors | smartphone,4,0,0.0,0.0,0.0
Manipulate paper strip :: paper cone | paper strip | puzzle box | smartphone | water bottle,5,0,0.0,0.0,0.0
Manipulate paper strip :: purple paper strip | quilling paper pile | smartphone,3,0,0.0,0.0,0.0
Manipulate plastic strip :: purple plastic strip | storage bin | water bottle,3,0,0.0,0.0,0.0
Manipulate plastic strips :: desk | plastic strips | water bottle,3,0,0.0,0.0,0.0
Manipulate puzzle piece :: jigsaw puzzle | puzzle piece,3,0,0.0,0.0,0.0
Manipulate puzzle pieces :: puzzle box | puzzle mat | puzzle pieces,3,0,0.0,0.0,0.0
Manipulate yellow strip :: beads | cell phone | pen | yellow strip,2,0,0.0,0.0,0.0
Manipulating paper strips :: beads | blue paper strip | yellow paper strip,2,0,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | marker,1,0,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | marker | pouch,2,0,0.0,0.0,0.0
Marking cardboard piece :: cardboard pieces | marker | ruler | scissors,3,0,0.0,0.0,0.0
Move dustpan to side :: dustpan,1,0,0.0,0.0,0.0
Move hand away :: canned food | retail shelf,2,0,0.0,0.0,0.0
Move hand away from shelf :: canned food | cardboard box | store shelf,2,0,0.0,0.0,0.0
Move marker and adjust hand :: cardboard pieces | marker,3,0,0.0,0.0,0.0
Move phone :: cardboard | smartphone | utility knife,7,0,0.0,0.0,0.0
Move pot :: faucet | pot | sink,1,0,0.0,0.0,0.0
Move smartphone :: craft beads | paper strips | smartphone,3,0,0.0,0.0,0.0
Move through aisle :: aisle floor | display hooks | metal shelving units,2,0,0.0,0.0,0.0
Move through the training room :: chairs | fire extinguisher | tables | vr headsets,3,0,0.0,0.0,0.0
Move to shelf :: cardboard box | colleague | shelves,2,0,0.0,0.0,0.0
Move towards kitchen area :: cloth | sink,1,0,0.0,0.0,0.0
Move towards the stove :: blue bowl | faucet | metal container | red bowl | sink,1,0,0.0,0.0,0.0
Observe and pause :: cardboard pieces | marker | pencil case | ruler | scissors,2,0,0.0,0.0,0.0
Observe and walk through store :: colleague | inventory boxes | shelves,2,0,0.0,0.0,0.0
Observe colleague and workspace :: price tag | shelves | watch,2,0,0.0,0.0,0.0
Observe puzzle progress :: hand | jigsaw puzzle,3,0,0.0,0.0,0.0
Observe workspace :: cardboard boxes | colleague | shelving unit,2,0,0.0,0.0,0.0
Open earbud case :: earbud case,2,0,0.0,0.0,0.0
Open folded paper lantern :: cardboard box | red pleated paper lantern,2,0,0.0,0.0,0.0
Open paper lantern :: red paper honeycomb lantern,2,0,0.0,0.0,0.0
Open paper lantern component :: paper lantern component,2,0,0.0,0.0,0.0
Open stove pot lid :: blue bowl | cloth | faucet | red bowl | sink | soap dispenser | white bowl,1,0,0.0,0.0,0.0
Operate smartphone :: craft paper strips | folded paper fan | smartphone,4,0,0.0,0.0,0.0
Organize cardboard pieces :: cardboard pieces | marker | pencil case | ruler | scissors,2,0,0.0,0.0,0.0
Pick up button :: buttons | table,3,0,0.0,0.0,0.0
Pick up can :: canned food | cardboard box,2,0,0.0,0.0,0.0
Pick up canned food :: canned food | cardboard box,2,0,0.0,0.0,0.0
Pick up dustpan :: dustpan | smartphone,1,0,0.0,0.0,0.0
Pick up items from the shopping bag :: cardboard boxes | red shopping bag | retail shelf,2,0,0.0,0.0,0.0
Pick up new cardboard piece :: cardboard piece | marker,2,0,0.0,0.0,0.0
Pick up packaged paper lantern component :: cardboard box | packaged paper lantern component,1,0,0.0,0.0,0.0
Pick up pen :: paper | pen | star beads,2,0,0.0,0.0,0.0
Pick up puzzle piece :: jigsaw puzzle | puzzle piece,3,0,0.0,0.0,0.0
Pick up small piece of material :: blue crafting material | hand,2,0,0.0,0.0,0.0
Pick up smartphone :: cans | shelf | smartphone,2,0,0.0,0.0,0.0
Pick up star bead :: cardboard squares | mobile phone | paper | pen | power bank | star beads,2,0,0.0,0.0,0.0
Pick up utility knife :: cardboard | utility knife,6,0,0.0,0.0,0.0
Picking up bottle :: bottle,1,0,0.0,0.0,0.0
Picking up crafting material :: beads | papers | pen | table,2,0,0.0,0.0,0.0
Place and count bead :: paper | pen | star beads,2,0,0.0,0.0,0.0
Place another canned food on shelf :: box | canned food,2,0,0.0,0.0,0.0
Place button :: buttons | hand | smartphone | table,1,0,0.0,0.0,0.0
Place button :: buttons | hand | table,2,0,0.0,0.0,0.0
Place can on shelf :: canned food | retail shelf,2,0,0.0,0.0,0.0
Place canned food on shelf :: can of vegetables | cardboard boxes | store shelf,1,0,0.0,0.0,0.0
Place cloth on floor :: cloth,1,0,0.0,0.0,0.0
Place hand on table :: craft beads | paper strips | smartphone,3,0,0.0,0.0,0.0
Place item on shelf :: stationery package,2,0,0.0,0.0,0.0
Place items on the shelf :: packaged items | retail shelf,2,0,0.0,0.0,0.0
Place lid back :: pot | pot lid,1,0,0.0,0.0,0.0
Place marked piece down :: cardboard piece | marker,2,0,0.0,0.0,0.0
Place material :: bead design | blue crafting material | hand,2,0,0.0,0.0,0.0
Place phone down :: beads | pencil holder | smartphone | yellow paper strip,2,0,0.0,0.0,0.0
Place piece into puzzle :: jigsaw puzzle | puzzle piece,3,0,0.0,0.0,0.0
Place puzzle piece :: puzzle board | puzzle piece,3,0,0.0,0.0,0.0
Place smartphone down :: power bank | quilling paper strips | small paper stars | smartphone,1,0,0.0,0.0,0.0
Place smartphone down :: quilling paper strips | small paper stars | smartphone,2,0,0.0,0.0,0.0
Place smartphone on stand :: saucepan | smartphone | smartphone stand | yellow jacket,1,0,0.0,0.0,0.0
Place towel :: pot | towel,1,0,0.0,0.0,0.0
Placing paper strip :: adhesive strip | paper cone | phone,2,0,0.0,0.0,0.0
Placing paper strip :: paper cone | phone | puzzle box | water bottle,2,0,0.0,0.0,0.0
Preparing to craft :: beads | chairs | table,2,0,0.0,0.0,0.0
Put down smartphone :: paper stars | paper strips | smartphone,2,0,0.0,0.0,0.0
Put down smartphone :: power bank | smartphone,1,0,0.0,0.0,0.0
Reach for another item :: item | shelf,1,0,0.0,0.0,0.0
Reach for cleaning supplies :: bowls | chopping board | cleaning fluid bottle,1,0,0.0,0.0,0.0
Reach for craft items :: smartphone | star-shaped craft items | table,3,0,0.0,0.0,0.0
Reach for next can :: can of vegetables | cardboard boxes | store shelf,1,0,0.0,0.0,0.0
Reach for next canned food :: box | canned food | retail shelf,1,0,0.0,0.0,0.0
Reach for next item :: packaged item | shelf,1,0,0.0,0.0,0.0
Reach for puzzle piece :: puzzle board | puzzle box | puzzle pieces,2,0,0.0,0.0,0.0
Reach for wire hangers :: cardboard box | wire hangers,1,0,0.0,0.0,0.0
Reach into box :: box of cans,1,0,0.0,0.0,0.0
Record count :: paper | pen | star-shaped beads,2,0,0.0,0.0,0.0
Release cardboard piece and gesture :: cardboard piece | cardboard piles | marker | pouch | ruler | scissors,2,0,0.0,0.0,0.0
Release hook :: display hook,1,0,0.0,0.0,0.0
Release lantern :: red paper lantern,1,0,0.0,0.0,0.0
Release paper strip :: craft beads | paper strip | scissors | smartphone,4,0,0.0,0.0,0.0
Release puzzle piece :: jigsaw puzzle | puzzle box | puzzle pieces,2,0,0.0,0.0,0.0
Release scissors :: craft paper strips | folded paper fan | scissors | smartphone,3,0,0.0,0.0,0.0
Release smartphone :: paper scraps | scissors | smartphone | table,3,0,0.0,0.0,0.0
Remove cleaning bottle :: cleaning bottle | plastic bowls,1,0,0.0,0.0,0.0
Remove paper lantern part from packaging :: paper lantern | red hand fan,1,0,0.0,0.0,0.0
Remove plastic packaging :: packaging | paper lantern component,1,0,0.0,0.0,0.0
Reposition hand :: cardboard | utility knife,3,0,0.0,0.0,0.0
Resume observation :: cardboard pieces | marker | pencil case | ruler | scissors,2,0,0.0,0.0,0.0
Retrieve canned food from box :: box | canned food,1,0,0.0,0.0,0.0
Retrieve next canned food item :: canned food | cardboard box,1,0,0.0,0.0,0.0
Retrieving more beads :: paper | pen | star beads,2,0,0.0,0.0,0.0
Rinse cloth in sink :: cloth | sink | water faucet,1,0,0.0,0.0,0.0
Scroll smartphone screen :: paper stars | paper strips | smartphone,3,0,0.0,0.0,0.0
Search for puzzle piece :: jigsaw puzzle | puzzle pieces,2,0,0.0,0.0,0.0
Secure paper edges with adhesive :: adhesive strip | paper cone pieces | puzzle box | smartphone | water bottle,4,0,0.0,0.0,0.0
Securing paper structure :: decorative stars | paper strips | smartphone | water bottle,4,0,0.0,0.0,0.0
Sort and adjust button line :: buttons | smartphone | table,3,0,0.0,0.0,0.0
Sort and arrange buttons :: buttons | smartphones | soda can | table,3,0,0.0,0.0,0.0
Sort and count beads :: paper | pen | star beads,2,0,0.0,0.0,0.0
Sort and place buttons :: buttons | coca-cola can | smartphone,3,0,0.0,0.0,0.0
Sort beads :: paper | pen | smartphone | star-shaped beads,2,0,0.0,0.0,0.0
Sort beads and write count :: paper | pen | power bank | smartphone | star-shaped beads,1,0,0.0,0.0,0.0
Sort button :: buttons | cell phone,3,0,0.0,0.0,0.0
Sort buttons :: buttons | table,3,0,0.0,0.0,0.0
Sort craft items :: star-shaped craft items | table,3,0,0.0,0.0,0.0
Sort puzzle pieces :: jigsaw puzzle pieces | table,2,0,0.0,0.0,0.0
Sort small craft pieces :: paper strips | scissors | smartphone | star-shaped craft pieces,3,0,0.0,0.0,0.0
Sort star-shaped beads :: marker | mobile phone | paper | power bank | star-shaped beads,1,0,0.0,0.0,0.0
Start cutting :: cardboard | utility knife,2,0,0.0,0.0,0.0
Stir contents :: cooking utensil | pot,1,0,0.0,0.0,0.0
Use phone :: beads | paper | power bank | smartphone,2,0,0.0,0.0,0.0
Use phone while crafting :: beads | pencil holder | smartphone | yellow paper strip,1,0,0.0,0.0,0.0
Use smartphone :: buttons | chair | smartphone | table,2,0,0.0,0.0,0.0
Use smartphone :: buttons | smartphone | table,1,0,0.0,0.0,0.0
Use smartphone :: charging cable | paper strips | power bank | smartphone | star-shaped paper crafts,2,0,0.0,0.0,0.0
Use smartphone :: containers | kettle | kitchen counter | rice cooker | smartphone,1,0,0.0,0.0,0.0
Walk towards other aisles :: retail store aisle,1,0,0.0,0.0,0.0
Walk towards shelves :: cardboard boxes | red bin | shelving unit,1,0,0.0,0.0,0.0
Walking across the room :: chair | fire extinguisher | office | table,1,0,0.0,0.0,0.0
Walking in the hallway :: hallway | people | tables | vr headsets,3,0,0.0,0.0,0.0
Walking towards door :: door | dustpan,1,0,0.0,0.0,0.0
Washing hands in sink :: faucet | sink,1,0,0.0,0.0,0.0
Wipe kitchen counter :: door | laundry basket | mop,1,0,0.0,0.0,0.0
Wiping countertop :: cleaning cloth | countertop,1,0,0.0,0.0,0.0
Write count on paper :: marker | mobile phone | paper | power bank | star-shaped beads,1,0,0.0,0.0,0.0
Write on paper :: cardboard square | paper | pen | star beads,1,0,0.0,0.0,0.0
sort craft materials :: paper pieces | scissors | smartphone,3,0,0.0,0.0,0.0
Pick up and place canned goods on shelf :: bin | canned goods | shelf,0,4,0.0,0.0,0.0
Browsing smartphone content :: smartphone,0,60,0.0,0.0,0.0
Place item on shelf :: retail item | shelf,0,8,0.0,0.0,0.0
Place item on shelf :: canned food | shelf,0,7,0.0,0.0,0.0
<missing_pred_relation>,0,226,0.0,0.0,0.0
Approach packing area :: items to pack | packing area,0,11,0.0,0.0,0.0
Approach restocking supplies :: aisle | restocking supplies | shelf,0,1,0.0,0.0,0.0
unknown :: unknown,0,7,0.0,0.0,0.0
Approach table :: materials | table | tools | work surface,0,1,0.0,0.0,0.0
Place item in container :: canned goods | plastic container | shopping bag,0,2,0.0,0.0,0.0
Pick up canned food :: canned food | shelf,0,2,0.0,0.0,0.0
Adjusting items on the shelf :: items | shelf,0,1,0.0,0.0,0.0
Wipe hands :: hands | sink | water bottle,0,1,0.0,0.0,0.0
Approach the stove :: cooking pot | kitchen counter | stove,0,1,0.0,0.0,0.0
Place item on shelf :: plush toy | shelf,0,1,0.0,0.0,0.0
Place item on shelf :: canned goods | shelf,0,1,0.0,0.0,0.0
Adjust cardboard :: cardboard pieces | workspace surface,0,1,0.0,0.0,0.0
Adjust cardboard :: cardboard | cutting mat | glue stick | marker | measuring tape | ruler | scissors | work table,0,1,0.0,0.0,0.0
Approach packing area :: cardboard pieces | marker | ruler | scissors | work table,0,1,0.0,0.0,0.0
Adjust cardboard :: cardboard piece | marker | ruler | workspace surface,0,2,0.0,0.0,0.0
Adjust cardboard position :: cardboard piece | marker | ruler | scissors | work surface,0,1,0.0,0.0,0.0
Adjust cardboard position :: cardboard piece | hands | work surface,0,1,0.0,0.0,0.0
Adjust cardboard :: cardboard piece | glue stick | marker | measuring tape | pencil | ruler | scissors | work table,0,1,0.0,0.0,0.0
Adjust cardboard :: cardboard | glue stick | marker | measuring tape | pencil | ruler | scissors | work table,0,1,0.0,0.0,0.0
Adjust cardboard position :: cardboard piece | scissors | work table,0,1,0.0,0.0,0.0
Adjust cardboard position :: cardboard piece | scissors | work surface,0,2,0.0,0.0,0.0
Cut cardboard with utility knife :: cardboard | ruler | table | utility knife,0,3,0.0,0.0,0.0
Cut cardboard :: cardboard | glue | marker | measuring tape | pen | ruler | scissors | work surface,0,1,0.0,0.0,0.0
Adjusting items on shelf :: containers | retail items | shelf,0,2,0.0,0.0,0.0
Approach packing area :: container | items to pack | packing area,0,1,0.0,0.0,0.0
Adjust cardboard divider :: cardboard divider | retail items | shelf,0,1,0.0,0.0,0.0
Adjusting items on shelf :: retail items | shelf,0,3,0.0,0.0,0.0
Approach packing area :: boxes | items to pack | packing area,0,2,0.0,0.0,0.0
Adjust grip :: canned food | plastic container | shelf,0,2,0.0,0.0,0.0
Adjust item on shelf :: retail items | shelf,0,1,0.0,0.0,0.0
Approach packing area :: cardboard pieces | packing area | storage bins,0,1,0.0,0.0,0.0
Adjust cardboard position :: cardboard pieces | scissors | table surface,0,1,0.0,0.0,0.0
Adjust cardboard divider :: cardboard divider | cardboard pieces | table surface,0,1,0.0,0.0,0.0
Adjust cardboard divider :: cardboard divider | cardboard pieces | scissors | table,0,1,0.0,0.0,0.0
Place canned food on shelf :: canned food | shelf,0,9,0.0,0.0,0.0
Pick up canned food :: bin | canned food | shelf,0,1,0.0,0.0,0.0
Pick up canned food :: box | canned food | shelf,0,1,0.0,0.0,0.0
Pick up canned food :: canned food | container | shelf,0,1,0.0,0.0,0.0
Adjust canned food on shelf :: canned food | shelf,0,1,0.0,0.0,0.0
Move along the shelf :: retail items | shelf,0,1,0.0,0.0,0.0
Picking up and placing canned goods :: canned goods | shelf,0,1,0.0,0.0,0.0
Move along the shelf :: canned goods | plastic container | shelf,0,1,0.0,0.0,0.0
Adjust item on shelf :: retail item | shelf,0,1,0.0,0.0,0.0
Browsing smartphone content :: retail items | shelf | smartphone,0,1,0.0,0.0,0.0
Manipulate paper strip :: paper strip | scissors | table,0,7,0.0,0.0,0.0
Manipulate paper strip :: marker | paper strip | pink cloth | ruler | scissors | smartphone | table | water bottle,0,1,0.0,0.0,0.0
Adjust grip :: hand | red container,0,1,0.0,0.0,0.0
Approach packing area :: boxes | packaging materials | red hat | table,0,1,0.0,0.0,0.0
Approach packing area :: boxes | packaging materials | red cap | table,0,1,0.0,0.0,0.0
Manipulate paper strip :: paper strip,0,3,0.0,0.0,0.0
Adjust lantern string :: handle | lantern | string,0,1,0.0,0.0,0.0
Adjust grip :: lid | red container,0,1,0.0,0.0,0.0
Approach packing area :: items to pack | packing area | packing materials,0,1,0.0,0.0,0.0
Adjust lantern string :: lantern handle | lantern string | paper lantern,0,2,0.0,0.0,0.0
Adjust grip :: red container | small white object,0,1,0.0,0.0,0.0
Adjust lantern string :: handle component | paper lantern | string,0,1,0.0,0.0,0.0
Approach table :: people | table,0,1,0.0,0.0,0.0
Approach table :: items on table | people | table,0,1,0.0,0.0,0.0
Adjust Mahjong tile :: mahjong tile | mahjong tile stack | table surface,0,2,0.0,0.0,0.0
Adjusting and placing down paper pieces :: hand | paper pieces | table,0,1,0.0,0.0,0.0
Approach table :: cardboard | chair | mahjong tiles | marker | paper | ruler | scissors | table,0,2,0.0,0.0,0.0
Approach table :: beads | cardboard | marker | paper | pen | ruler | scissors | table,0,1,0.0,0.0,0.0
Manipulate paper strip :: craft materials | hands | marker | paper strip | ruler | scissors | table | workspace,0,5,0.0,0.0,0.0
Manipulate paper strip :: craft materials | glue | hands | marker | paper strip | ruler | scissors | table,0,2,0.0,0.0,0.0
Adjust bead piles :: beads | table,0,3,0.0,0.0,0.0
Manipulate paper strip :: beads | glue | marker | paper strip | ruler | scissors | smartphone | table,0,1,0.0,0.0,0.0
Manipulate paper strip :: beads | mahjong tiles | marker | paper strip | ruler | scissors | smartphone | table,0,1,0.0,0.0,0.0
Manipulate colorful pieces :: buttons | table,0,4,0.0,0.0,0.0
Manipulate colorful pieces :: buttons,0,1,0.0,0.0,0.0
Adjust Mahjong tile :: mahjong tile | mahjong tile stack | table,0,1,0.0,0.0,0.0
Approach packing area :: cardboard box | items to pack | packing area,0,1,0.0,0.0,0.0
Interacting with colleagues :: person,0,2,0.0,0.0,0.0
Gathering items :: boxes | chairs | equipment | materials | people | supplies | tables | tools,0,1,0.0,0.0,0.0
Interacting with phone :: ceiling | chair | door | floor | person | smartphone | table | wall,0,2,0.0,0.0,0.0
Manipulate paper strip :: cardboard | craft materials | hands | marker | paper strip | ruler | scissors | table,0,1,0.0,0.0,0.0
Write on paper :: paper | pen | star beads,0,4,0.0,0.0,0.0
Manipulate paper strip :: chair | glue | marker | paper strip | person | ruler | scissors | table,0,1,0.0,0.0,0.0
Sort and arrange buttons :: buttons | table,0,3,0.0,0.0,0.0
